Task ID,Dataset,model_created,model_run,description,Code,run_number,original correctness,summary fsl,naive correctness fsl,vanilla,simple tree,complex tree,summary,simple verify fsl,complex verify fsl,summary verify fsl,simple verify,complex verify,summary verify,unique_id,consistency,consistency_mine,consistency_old
113,apps,gpt-4o,qwen2.5-72b-instruct,"Absent-minded Masha got set of n cubes for her birthday.

At each of 6 faces of each cube, there is exactly one digit from 0 to 9. Masha became interested what is the largest natural x such she can make using her new cubes all integers from 1 to x.

To make a number Masha can rotate her cubes and put them in a row. After that, she looks at upper faces of cubes from left to right and reads the number.

The number can't contain leading zeros. It's not required to use all cubes to build a number.

Pay attention: Masha can't make digit 6 from digit 9 and vice-versa using cube rotations.


-----Input-----

In first line integer n is given (1 ≤ n ≤ 3) — the number of cubes, Masha got for her birthday.

Each of next n lines contains 6 integers a_{i}_{j} (0 ≤ a_{i}_{j} ≤ 9) — number on j-th face of i-th cube.


-----Output-----

Print single integer — maximum number x such Masha can make any integers from 1 to x using her cubes or 0 if Masha can't make even 1.


-----Examples-----
Input
3
0 1 2 3 4 5
6 7 8 9 0 1
2 3 4 5 6 7

Output
87
Input
3
0 1 3 5 6 8
1 2 4 5 7 8
2 3 4 6 7 9

Output
98


-----Note-----

In the first test case, Masha can build all numbers from 1 to 87, but she can't make 88 because there are no two cubes with digit 8.","def find_max_x(n, cubes):
    from itertools import product

    # Create a set for each cube's faces
    cube_faces = [set(cube) for cube in cubes]

    def can_form_number(num):
        digits = list(str(num))
        used_cubes = [False] * n

        for digit in digits:
            found = False
            for i in range(n):
                if not used_cubes[i] and digit in cube_faces[i]:
                    used_cubes[i] = True
                    found = True
                    break
            if not found:
                return False
        return True

    x = 0
    while can_form_number(x + 1):
        x += 1

    return x

if __name__ == ""__main__"":
    import sys
    input = sys.stdin.read
    data = input().split()
    
    n = int(data[0])
    cubes = []
    index = 1
    
    for i in range(n):
        cubes.append(data[index:index + 6])
        index += 6

    print(find_max_x(n, cubes))
",1,False,False,False,False,True,True,True,False,False,False,False,False,False,113_gpt-4o,0.6529024353912212,0.16982722062052816,0.5833333333333334
122,apps,gpt-4o,qwen2.5-72b-instruct,"Ilya is an experienced player in tic-tac-toe on the 4 × 4 field. He always starts and plays with Xs. He played a lot of games today with his friend Arseny. The friends became tired and didn't finish the last game. It was Ilya's turn in the game when they left it. Determine whether Ilya could have won the game by making single turn or not. 

The rules of tic-tac-toe on the 4 × 4 field are as follows. Before the first turn all the field cells are empty. The two players take turns placing their signs into empty cells (the first player places Xs, the second player places Os). The player who places Xs goes first, the another one goes second. The winner is the player who first gets three of his signs in a row next to each other (horizontal, vertical or diagonal).


-----Input-----

The tic-tac-toe position is given in four lines.

Each of these lines contains four characters. Each character is '.' (empty cell), 'x' (lowercase English letter x), or 'o' (lowercase English letter o). It is guaranteed that the position is reachable playing tic-tac-toe, and it is Ilya's turn now (in particular, it means that the game is not finished). It is possible that all the cells are empty, it means that the friends left without making single turn.


-----Output-----

Print single line: ""YES"" in case Ilya could have won by making single turn, and ""NO"" otherwise.


-----Examples-----
Input
xx..
.oo.
x...
oox.

Output
YES

Input
x.ox
ox..
x.o.
oo.x

Output
NO

Input
x..x
..oo
o...
x.xo

Output
YES

Input
o.x.
o...
.x..
ooxx

Output
NO



-----Note-----

In the first example Ilya had two winning moves: to the empty cell in the left column and to the leftmost empty cell in the first row.

In the second example it wasn't possible to win by making single turn.

In the third example Ilya could have won by placing X in the last row between two existing Xs.

In the fourth example it wasn't possible to win by making single turn.","def can_win(board):
    # Check all possible lines
    lines = []

    # Rows
    for row in board:
        lines.append(row)

    # Columns
    for col in range(4):
        lines.append([board[row][col] for row in range(4)])

    # Diagonals
    lines.append([board[i][i] for i in range(4)])
    lines.append([board[i][3 - i] for i in range(4)])

    for line in lines:
        if line.count('x') == 2 and line.count('.') == 2:
            # Check all possible 3-in-a-row combinations within the 4-length line
            for i in range(3):
                if line[i:i+3].count('x') == 2 and line[i:i+3].count('.') == 1:
                    return ""YES""
    
    return ""NO""

# Read the board from standard input
board = []
for _ in range(4):
    board.append(list(input().strip()))

print(can_win(board))
",1,False,False,False,True,False,False,False,False,False,True,True,True,True,122_gpt-4o,0.7510648267646275,0.29184701921568784,0.7083333333333334
126,apps,gpt-4o,qwen2.5-72b-instruct,"Sagheer is walking in the street when he comes to an intersection of two roads. Each road can be represented as two parts where each part has 3 lanes getting into the intersection (one for each direction) and 3 lanes getting out of the intersection, so we have 4 parts in total. Each part has 4 lights, one for each lane getting into the intersection (l — left, s — straight, r — right) and a light p for a pedestrian crossing.  [Image] 

An accident is possible if a car can hit a pedestrian. This can happen if the light of a pedestrian crossing of some part and the light of a lane that can get to or from that same part are green at the same time.

Now, Sagheer is monitoring the configuration of the traffic lights. Your task is to help him detect whether an accident is possible.


-----Input-----

The input consists of four lines with each line describing a road part given in a counter-clockwise order.

Each line contains four integers l, s, r, p — for the left, straight, right and pedestrian lights, respectively. The possible values are 0 for red light and 1 for green light.


-----Output-----

On a single line, print ""YES"" if an accident is possible, and ""NO"" otherwise.


-----Examples-----
Input
1 0 0 1
0 1 0 0
0 0 1 0
0 0 0 1

Output
YES

Input
0 1 1 0
1 0 1 0
1 1 0 0
0 0 0 1

Output
NO

Input
1 0 0 0
0 0 0 1
0 0 0 0
1 0 1 0

Output
NO



-----Note-----

In the first example, some accidents are possible because cars of part 1 can hit pedestrians of parts 1 and 4. Also, cars of parts 2 and 3 can hit pedestrians of part 4.

In the second example, no car can pass the pedestrian crossing of part 4 which is the only green pedestrian light. So, no accident can occur.","# Reading input
traffic_lights = []
for _ in range(4):
    traffic_lights.append(list(map(int, input().split())))

# Check for possible accidents
accident_possible = False
for i in range(4):
    l, s, r, p = traffic_lights[i]
    if p == 1:
        # Check if any vehicle light in the same part is green
        if l == 1 or s == 1 or r == 1:
            accident_possible = True
            break
        # Check if any vehicle light in the corresponding parts is green
        for j in range(3):
            if traffic_lights[(i + j) % 4][j] == 1:
                accident_possible = True
                break
        if accident_possible:
            break

# Output the result
if accident_possible:
    print(""YES"")
else:
    print(""NO"")
",1,False,False,False,True,False,True,True,False,False,False,False,False,True,126_gpt-4o,0.6007172635082475,0.10404892862977184,0.5416666666666666
154,apps,gpt-4o,qwen2.5-72b-instruct,"Polycarp takes part in a math show. He is given n tasks, each consists of k subtasks, numbered 1 through k. It takes him t_{j} minutes to solve the j-th subtask of any task. Thus, time required to solve a subtask depends only on its index, but not on the task itself. Polycarp can solve subtasks in any order.

By solving subtask of arbitrary problem he earns one point. Thus, the number of points for task is equal to the number of solved subtasks in it. Moreover, if Polycarp completely solves the task (solves all k of its subtasks), he recieves one extra point. Thus, total number of points he recieves for the complete solution of the task is k + 1.

Polycarp has M minutes of time. What is the maximum number of points he can earn?


-----Input-----

The first line contains three integer numbers n, k and M (1 ≤ n ≤ 45, 1 ≤ k ≤ 45, 0 ≤ M ≤ 2·10^9).

The second line contains k integer numbers, values t_{j} (1 ≤ t_{j} ≤ 1000000), where t_{j} is the time in minutes required to solve j-th subtask of any task.


-----Output-----

Print the maximum amount of points Polycarp can earn in M minutes.


-----Examples-----
Input
3 4 11
1 2 3 4

Output
6

Input
5 5 10
1 2 4 8 16

Output
7



-----Note-----

In the first example Polycarp can complete the first task and spend 1 + 2 + 3 + 4 = 10 minutes. He also has the time to solve one subtask of the second task in one minute.

In the second example Polycarp can solve the first subtask of all five tasks and spend 5·1 = 5 minutes. Also he can solve the second subtasks of two tasks and spend 2·2 = 4 minutes. Thus, he earns 5 + 2 = 7 points in total.","def max_points(n, k, M, t):
    # Calculate total time required to solve all subtasks of one task
    total_time_per_task = sum(t)
    
    max_points = 0
    
    # Try solving 0 to n tasks completely
    for complete_tasks in range(n + 1):
        time_used = complete_tasks * total_time_per_task
        if time_used > M:
            break
        
        # Points for completely solved tasks
        points = complete_tasks * (k + 1)
        
        # Remaining time to solve individual subtasks
        remaining_time = M - time_used
        
        # Solve as many individual subtasks as possible with the remaining time
        subtasks_solved = 0
        for subtask_time in t:
            if remaining_time >= subtask_time:
                max_subtasks_for_this_task = (remaining_time // subtask_time)
                subtasks_solved += max_subtasks_for_this_task
                remaining_time -= max_subtasks_for_this_task * subtask_time
        
        # Ensure not to count more subtasks than available
        subtasks_solved = min(subtasks_solved, (n - complete_tasks) * k)
        
        # Update max points
        max_points = max(max_points, points + subtasks_solved)
    
    return max_points

# Read input
import sys
input = sys.stdin.read
data = input().split()
n = int(data[0])
k = int(data[1])
M = int(data[2])
t = list(map(int, data[3:3+k]))

# Get the result and print it
result = max_points(n, k, M, t)
print(result)
",1,False,True,True,True,True,True,True,True,True,False,False,False,False,154_gpt-4o,0.5269803847908492,0.02802023916435911,0.5416666666666666
161,apps,gpt-4o,qwen2.5-72b-instruct,"We have a sequence of N integers: A_1, A_2, \cdots, A_N.
You can perform the following operation between 0 and K times (inclusive):
 - Choose two integers i and j such that i \neq j, each between 1 and N (inclusive). Add 1 to A_i and -1 to A_j, possibly producing a negative element.
Compute the maximum possible positive integer that divides every element of A after the operations. Here a positive integer x divides an integer y if and only if there exists an integer z such that y = xz.

-----Constraints-----
 - 2 \leq N \leq 500
 - 1 \leq A_i \leq 10^6
 - 0 \leq K \leq 10^9
 - All values in input are integers.

-----Input-----
Input is given from Standard Input in the following format:
N K
A_1 A_2 \cdots A_{N-1} A_{N}

-----Output-----
Print the maximum possible positive integer that divides every element of A after the operations.

-----Sample Input-----
2 3
8 20

-----Sample Output-----
7

7 will divide every element of A if, for example, we perform the following operation:
 - Choose i = 2, j = 1. A becomes (7, 21).
We cannot reach the situation where 8 or greater integer divides every element of A.","import math

# Read input values
N, K = map(int, input().split())
A = list(map(int, input().split()))

# Calculate the sum of the array
sum_A = sum(A)

# Function to compute the greatest common divisor (GCD) of a list
def gcd_of_list(lst):
    gcd_result = lst[0]
    for num in lst[1:]:
        gcd_result = math.gcd(gcd_result, num)
    return gcd_result

# Function to find all divisors of a number
def find_divisors(x):
    divisors = set()
    for i in range(1, int(math.sqrt(x)) + 1):
        if x % i == 0:
            divisors.add(i)
            divisors.add(x // i)
    return sorted(divisors, reverse=True)

# Find the GCD of the array
gcd_A = gcd_of_list(A)

# Find all divisors of sum_A
divisors = find_divisors(sum_A)

# Find the maximum divisor that divides all elements of A
for d in divisors:
    if all((a % d == 0) or ((sum_A - a) % d <= K) for a in A):
        print(d)
        break
",1,False,False,False,False,True,True,True,True,True,False,False,False,False,161_gpt-4o,0.5728910106676007,0.07437073050742077,0.5
179,apps,gpt-4o,qwen2.5-72b-instruct,"A telephone number is a sequence of exactly $11$ digits such that its first digit is 8.

Vasya and Petya are playing a game. Initially they have a string $s$ of length $n$ ($n$ is odd) consisting of digits. Vasya makes the first move, then players alternate turns. In one move the player must choose a character and erase it from the current string. For example, if the current string 1121, after the player's move it may be 112, 111 or 121. The game ends when the length of string $s$ becomes 11. If the resulting string is a telephone number, Vasya wins, otherwise Petya wins.

You have to determine if Vasya has a winning strategy (that is, if Vasya can win the game no matter which characters Petya chooses during his moves).


-----Input-----

The first line contains one integer $n$ ($13 \le n < 10^5$, $n$ is odd) — the length of string $s$.

The second line contains the string $s$ ($|s| = n$) consisting only of decimal digits.


-----Output-----

If Vasya has a strategy that guarantees him victory, print YES.

Otherwise print NO.


-----Examples-----
Input
13
8380011223344

Output
YES

Input
15
807345619350641

Output
NO



-----Note-----

In the first example Vasya needs to erase the second character. Then Petya cannot erase a character from the remaining string 880011223344 so that it does not become a telephone number.

In the second example after Vasya's turn Petya can erase one character character 8. The resulting string can't be a telephone number, because there is no digit 8 at all.","# Read the length of the string
n = int(input().strip())

# Read the string itself
s = input().strip()

# Determine the number of moves each player will make
moves = (n - 11) // 2

# Count the number of occurrences of '8' in the first (n - 11) characters
count_8 = s[:n-11].count('8')

# Vasya wins if there are more '8's than the number of non-'8' characters Petya can remove
if count_8 > moves:
    print(""YES"")
else:
    print(""NO"")
",1,False,False,False,True,True,True,False,False,False,False,True,False,True,179_gpt-4o,0.7908885818030299,0.3529408648966168,0.625
212,apps,gpt-4o,qwen2.5-72b-instruct,"Manao is taking part in a quiz. The quiz consists of n consecutive questions. A correct answer gives one point to the player. The game also has a counter of consecutive correct answers. When the player answers a question correctly, the number on this counter increases by 1. If the player answers a question incorrectly, the counter is reset, that is, the number on it reduces to 0. If after an answer the counter reaches the number k, then it is reset, and the player's score is doubled. Note that in this case, first 1 point is added to the player's score, and then the total score is doubled. At the beginning of the game, both the player's score and the counter of consecutive correct answers are set to zero.

Manao remembers that he has answered exactly m questions correctly. But he does not remember the order in which the questions came. He's trying to figure out what his minimum score may be. Help him and compute the remainder of the corresponding number after division by 1000000009 (10^9 + 9).


-----Input-----

The single line contains three space-separated integers n, m and k (2 ≤ k ≤ n ≤ 10^9; 0 ≤ m ≤ n).


-----Output-----

Print a single integer — the remainder from division of Manao's minimum possible score in the quiz by 1000000009 (10^9 + 9).


-----Examples-----
Input
5 3 2

Output
3

Input
5 4 2

Output
6



-----Note-----

Sample 1. Manao answered 3 questions out of 5, and his score would double for each two consecutive correct answers. If Manao had answered the first, third and fifth questions, he would have scored as much as 3 points.

Sample 2. Now Manao answered 4 questions. The minimum possible score is obtained when the only wrong answer is to the question 4.

Also note that you are asked to minimize the score and not the remainder of the score modulo 1000000009. For example, if Manao could obtain either 2000000000 or 2000000020 points, the answer is 2000000000 mod 1000000009, even though 2000000020 mod 1000000009 is a smaller number.","MOD = 1000000009

def min_possible_score(n, m, k):
    # Calculate the maximum number of times we can achieve k consecutive correct answers
    max_full_sets = m // k
    remaining_correct = m % k
    
    # Calculate the minimum possible score
    if m <= n - n // k:
        # If we can avoid doubling
        score = m % MOD
    else:
        # We need to calculate the minimum score with doubling
        excess_full_sets = max_full_sets - (n - m) // (k - 1)
        remaining_correct_answers = m - excess_full_sets * k
        
        # Calculate the score with the excess full sets causing doubling
        score = (remaining_correct_answers + k * (pow(2, excess_full_sets, MOD) - 1) * pow(2, MOD-2, MOD)) % MOD
    
    return score

# Read input values
n, m, k = map(int, input().split())

# Print the minimum possible score
print(min_possible_score(n, m, k))
",1,False,False,True,True,True,True,True,False,True,True,True,True,True,212_gpt-4o,0.468397825689495,-0.033059595702997525,0.5416666666666666
214,apps,gpt-4o,qwen2.5-72b-instruct,"In a building where Polycarp lives there are equal number of flats on each floor. Unfortunately, Polycarp don't remember how many flats are on each floor, but he remembers that the flats are numbered from 1 from lower to upper floors. That is, the first several flats are on the first floor, the next several flats are on the second and so on. Polycarp don't remember the total number of flats in the building, so you can consider the building to be infinitely high (i.e. there are infinitely many floors). Note that the floors are numbered from 1.

Polycarp remembers on which floors several flats are located. It is guaranteed that this information is not self-contradictory. It means that there exists a building with equal number of flats on each floor so that the flats from Polycarp's memory have the floors Polycarp remembers.

Given this information, is it possible to restore the exact floor for flat n? 


-----Input-----

The first line contains two integers n and m (1 ≤ n ≤ 100, 0 ≤ m ≤ 100), where n is the number of the flat you need to restore floor for, and m is the number of flats in Polycarp's memory.

m lines follow, describing the Polycarp's memory: each of these lines contains a pair of integers k_{i}, f_{i} (1 ≤ k_{i} ≤ 100, 1 ≤ f_{i} ≤ 100), which means that the flat k_{i} is on the f_{i}-th floor. All values k_{i} are distinct.

It is guaranteed that the given information is not self-contradictory.


-----Output-----

Print the number of the floor in which the n-th flat is located, if it is possible to determine it in a unique way. Print -1 if it is not possible to uniquely restore this floor.


-----Examples-----
Input
10 3
6 2
2 1
7 3

Output
4

Input
8 4
3 1
6 2
5 2
2 1

Output
-1



-----Note-----

In the first example the 6-th flat is on the 2-nd floor, while the 7-th flat is on the 3-rd, so, the 6-th flat is the last on its floor and there are 3 flats on each floor. Thus, the 10-th flat is on the 4-th floor.

In the second example there can be 3 or 4 flats on each floor, so we can't restore the floor for the 8-th flat.","def find_floor(n, m, flats_memory):
    possible_floors = set()
    for k, f in flats_memory:
        possible_floors.add((k - 1) // f)
    
    if len(possible_floors) == 1:
        flats_per_floor = list(possible_floors)[0] + 1
        return (n - 1) // flats_per_floor + 1
    else:
        return -1

# Read input
n, m = map(int, input().split())
flats_memory = [tuple(map(int, input().split())) for _ in range(m)]

# Find and print the floor number of the n-th flat
print(find_floor(n, m, flats_memory))
",1,False,False,False,False,True,True,False,True,False,True,False,False,True,214_gpt-4o,0.60729345845476,0.11729036813915643,0.5833333333333334
237,apps,gpt-4o,qwen2.5-72b-instruct,"A necklace can be described as a string of links ('-') and pearls ('o'), with the last link or pearl connected to the first one. $0$ 

You can remove a link or a pearl and insert it between two other existing links or pearls (or between a link and a pearl) on the necklace. This process can be repeated as many times as you like, but you can't throw away any parts.

Can you make the number of links between every two adjacent pearls equal? Two pearls are considered to be adjacent if there is no other pearl between them.

Note that the final necklace should remain as one circular part of the same length as the initial necklace.


-----Input-----

The only line of input contains a string $s$ ($3 \leq |s| \leq 100$), representing the necklace, where a dash '-' represents a link and the lowercase English letter 'o' represents a pearl.


-----Output-----

Print ""YES"" if the links and pearls can be rejoined such that the number of links between adjacent pearls is equal. Otherwise print ""NO"".

You can print each letter in any case (upper or lower).


-----Examples-----
Input
-o-o--
Output
YES
Input
-o---

Output
YES
Input
-o---o-

Output
NO
Input
ooo

Output
YES","s = input().strip()

# Count the number of pearls ('o') and links ('-') in the string
pearl_count = s.count('o')
link_count = s.count('-')

# If there are no pearls or only one pearl, we can always make the necklace valid
if pearl_count == 0 or pearl_count == 1:
    print(""YES"")
else:
    # Check if the links can be evenly distributed among the pearls
    if link_count % pearl_count == 0:
        print(""YES"")
    else:
        print(""NO"")
",1,True,False,False,True,True,True,True,False,False,False,True,True,True,237_gpt-4o,0.4786149205642525,-0.02293929869290778,0.5
245,apps,gpt-4o,qwen2.5-72b-instruct,"Bomboslav likes to look out of the window in his room and watch lads outside playing famous shell game. The game is played by two persons: operator and player. Operator takes three similar opaque shells and places a ball beneath one of them. Then he shuffles the shells by swapping some pairs and the player has to guess the current position of the ball.

Bomboslav noticed that guys are not very inventive, so the operator always swaps the left shell with the middle one during odd moves (first, third, fifth, etc.) and always swaps the middle shell with the right one during even moves (second, fourth, etc.).

Let's number shells from 0 to 2 from left to right. Thus the left shell is assigned number 0, the middle shell is 1 and the right shell is 2. Bomboslav has missed the moment when the ball was placed beneath the shell, but he knows that exactly n movements were made by the operator and the ball was under shell x at the end. Now he wonders, what was the initial position of the ball?


-----Input-----

The first line of the input contains an integer n (1 ≤ n ≤ 2·10^9) — the number of movements made by the operator.

The second line contains a single integer x (0 ≤ x ≤ 2) — the index of the shell where the ball was found after n movements.


-----Output-----

Print one integer from 0 to 2 — the index of the shell where the ball was initially placed.


-----Examples-----
Input
4
2

Output
1

Input
1
1

Output
0



-----Note-----

In the first sample, the ball was initially placed beneath the middle shell and the operator completed four movements.  During the first move operator swapped the left shell and the middle shell. The ball is now under the left shell.  During the second move operator swapped the middle shell and the right one. The ball is still under the left shell.  During the third move operator swapped the left shell and the middle shell again. The ball is again in the middle.  Finally, the operators swapped the middle shell and the right shell. The ball is now beneath the right shell.","# Read the input values
n = int(input())
x = int(input())

# Determine the initial position of the ball
# We need to reverse the sequence of moves

# To keep track of the position of the ball
position = x

# We iterate from n to 1 to reverse the moves
for i in range(n, 0, -1):
    if i % 2 == 1:  # Odd moves: swap left (0) and middle (1)
        if position == 0:
            position = 1
        elif position == 1:
            position = 0
    else:  # Even moves: swap middle (1) and right (2)
        if position == 1:
            position = 2
        elif position == 2:
            position = 1

# Print the initial position of the ball
print(position)
",1,False,False,False,False,False,False,False,True,False,False,False,False,False,245_gpt-4o,0.6003508463775342,0.09977135387136364,0.5833333333333334
250,apps,gpt-4o,qwen2.5-72b-instruct,"Valery is a PE teacher at a school in Berland. Soon the students are going to take a test in long jumps, and Valery has lost his favorite ruler! 

However, there is no reason for disappointment, as Valery has found another ruler, its length is l centimeters. The ruler already has n marks, with which he can make measurements. We assume that the marks are numbered from 1 to n in the order they appear from the beginning of the ruler to its end. The first point coincides with the beginning of the ruler and represents the origin. The last mark coincides with the end of the ruler, at distance l from the origin. This ruler can be repesented by an increasing sequence a_1, a_2, ..., a_{n}, where a_{i} denotes the distance of the i-th mark from the origin (a_1 = 0, a_{n} = l).

Valery believes that with a ruler he can measure the distance of d centimeters, if there is a pair of integers i and j (1 ≤ i ≤ j ≤ n), such that the distance between the i-th and the j-th mark is exactly equal to d (in other words, a_{j} - a_{i} = d). 

Under the rules, the girls should be able to jump at least x centimeters, and the boys should be able to jump at least y (x < y) centimeters. To test the children's abilities, Valery needs a ruler to measure each of the distances x and y. 

Your task is to determine what is the minimum number of additional marks you need to add on the ruler so that they can be used to measure the distances x and y. Valery can add the marks at any integer non-negative distance from the origin not exceeding the length of the ruler.


-----Input-----

The first line contains four positive space-separated integers n, l, x, y (2 ≤ n ≤ 10^5, 2 ≤ l ≤ 10^9, 1 ≤ x < y ≤ l) — the number of marks, the length of the ruler and the jump norms for girls and boys, correspondingly.

The second line contains a sequence of n integers a_1, a_2, ..., a_{n} (0 = a_1 < a_2 < ... < a_{n} = l), where a_{i} shows the distance from the i-th mark to the origin.


-----Output-----

In the first line print a single non-negative integer v — the minimum number of marks that you need to add on the ruler.

In the second line print v space-separated integers p_1, p_2, ..., p_{v} (0 ≤ p_{i} ≤ l). Number p_{i} means that the i-th mark should be at the distance of p_{i} centimeters from the origin. Print the marks in any order. If there are multiple solutions, print any of them.


-----Examples-----
Input
3 250 185 230
0 185 250

Output
1
230

Input
4 250 185 230
0 20 185 250

Output
0

Input
2 300 185 230
0 300

Output
2
185 230



-----Note-----

In the first sample it is impossible to initially measure the distance of 230 centimeters. For that it is enough to add a 20 centimeter mark or a 230 centimeter mark.

In the second sample you already can use the ruler to measure the distances of 185 and 230 centimeters, so you don't have to add new marks.

In the third sample the ruler only contains the initial and the final marks. We will need to add two marks to be able to test the children's skills.","# Read input values
n, l, x, y = map(int, input().split())
marks = list(map(int, input().split()))

# Initialize sets for easier lookup of required distances
marks_set = set(marks)
x_found = False
y_found = False

# Check if x and y distances can be measured
for mark in marks:
    if (mark + x) in marks_set or (mark - x) in marks_set:
        x_found = True
    if (mark + y) in marks_set or (mark - y) in marks_set:
        y_found = True
    if x_found and y_found:
        break

# If both x and y distances can already be measured, no new marks are needed
if x_found and y_found:
    print(0)
else:
    # Try to find a mark that can measure both x and y distances if added
    new_marks = set()
    for mark in marks:
        if not x_found:
            # Check if a mark that is x distance from the current mark can also measure y distance
            if (mark + x + y) in marks_set or (mark + x - y) in marks_set or (mark - x + y) in marks_set:
                new_marks.add(mark + x)
            elif (mark - x + y) in marks_set or (mark - x - y) in marks_set:
                new_marks.add(mark - x)
        if not y_found:
            # Check if a mark that is y distance from the current mark can also measure x distance
            if (mark + y + x) in marks_set or (mark + y - x) in marks_set or (mark - y + x) in marks_set:
                new_marks.add(mark + y)
            elif (mark - y + x) in marks_set or (mark - y - x) in marks_set:
                new_marks.add(mark - y)
    
    # If we found a mark that can measure both distances, add only that mark
    if new_marks:
        print(1)
        print(new_marks.pop())
    else:
        # Otherwise, add both x and y marks if necessary
        result = []
        if not x_found:
            result.append(x)
        if not y_found:
            result.append(y)
        print(len(result))
        print("" "".join(map(str, result)))
",1,False,False,True,True,True,True,True,True,True,True,True,True,True,250_gpt-4o,0.6723808500216089,0.18029262729085274,0.5833333333333334
275,apps,gpt-4o,qwen2.5-72b-instruct,"A sequence of square brackets is regular if by inserting symbols ""+"" and ""1"" into it, you can get a regular mathematical expression from it. For example, sequences ""[[]][]"", ""[]"" and ""[[][[]]]"" — are regular, at the same time ""]["", ""[[]"" and ""[[]]]["" — are irregular. 

Draw the given sequence using a minimalistic pseudographics in the strip of the lowest possible height — use symbols '+', '-' and '|'. For example, the sequence ""[[][]][]"" should be represented as: 

+-        -++- -+    

|+- -++- -+||   |

||   ||   |||   |

|+- -++- -+||   |

+-        -++- -+



Each bracket should be represented with the hepl of one or more symbols '|' (the vertical part) and symbols '+' and '-' as on the example which is given above.

Brackets should be drawn without spaces one by one, only dividing pairs of consecutive pairwise brackets with a single-space bar (so that the two brackets do not visually merge into one symbol). The image should have the minimum possible height. 

The enclosed bracket is always smaller than the surrounding bracket, but each bracket separately strives to maximize the height of the image. So the pair of final brackets in the example above occupies the entire height of the image.

Study carefully the examples below, they adequately explain the condition of the problem. Pay attention that in this problem the answer (the image) is unique. 


-----Input-----

The first line contains an even integer n (2 ≤ n ≤ 100) — the length of the sequence of brackets.

The second line contains the sequence of brackets — these are n symbols ""["" and ""]"". It is guaranteed that the given sequence of brackets is regular. 


-----Output-----

Print the drawn bracket sequence in the format which is given in the condition. Don't print extra (unnecessary) spaces. 


-----Examples-----
Input
8
[[][]][]

Output
+-        -++- -+
|+- -++- -+||   |
||   ||   |||   |
|+- -++- -+||   |
+-        -++- -+

Input
6
[[[]]]

Output
+-     -+
|+-   -+|
||+- -+||
|||   |||
||+- -+||
|+-   -+|
+-     -+

Input
6
[[][]]

Output
+-        -+
|+- -++- -+|
||   ||   ||
|+- -++- -+|
+-        -+

Input
2
[]

Output
+- -+
|   |
+- -+

Input
4
[][]

Output
+- -++- -+
|   ||   |
+- -++- -+","def draw_bracket_sequence(n, sequence):
    levels = []
    current_level = 0
    for char in sequence:
        if char == '[':
            current_level += 1
            while len(levels) < current_level:
                levels.append(0)
            levels[current_level - 1] += 1
        else:
            levels[current_level - 1] -= 1
            if levels[current_level - 1] == 0:
                levels.pop()
            current_level -= 1

    max_level = len(levels)
    drawing = [[' ' for _ in range(2 * n)] for _ in range(2 * max_level + 1)]

    current_level = 0
    pos = 0
    for char in sequence:
        if char == '[':
            drawing[current_level][pos] = '+'
            drawing[2 * max_level - current_level][pos] = '+'
            drawing[current_level][pos + 1] = '-'
            drawing[2 * max_level - current_level][pos + 1] = '-'
            drawing[current_level + 1][pos] = '|'
            drawing[2 * max_level - current_level - 1][pos] = '|'
            current_level += 1
            pos += 1
        else:
            current_level -= 1
            drawing[current_level][pos] = '-'
            drawing[2 * max_level - current_level][pos] = '-'
            drawing[current_level][pos - 1] = '+'
            drawing[2 * max_level - current_level][pos - 1] = '+'
            drawing[current_level + 1][pos - 1] = '|'
            drawing[2 * max_level - current_level - 1][pos - 1] = '|'
            pos += 1
            while pos < 2 * n and sequence[pos] == ']':
                pos += 1
            pos -= 1

    for row in drawing:
        print(''.join(row))

if __name__ == ""__main__"":
    n = int(input())
    sequence = input().strip()
    draw_bracket_sequence(n, sequence)
",1,False,False,False,True,True,True,True,False,False,False,False,True,True,275_gpt-4o,0.6973718965601565,0.20893369544425358,0.5833333333333334
