Task ID,unique_id,Dataset,model_created,model_run,description,Code,run_number,original correctness,tester
1968_A,1968_A_ScorpioDaggar_100%,codeforces2024,human,qwen2p5-72b-instruct,"You are given an integer x . Your task is to find any integer y (1\le y<x)
such that \gcd(x,y)+y is maximum possible.

Note that if there is more than one y which satisfies the statement, you are
allowed to find any.

\gcd(a,b) is the Greatest Common Divisor of a and b . For example, \gcd(6,4)=2
.

Input

The first line contains a single integer t (1 \le t \le 1000 ) — the number of
test cases.

Each of the following t lines contains a single integer x (2 \le x \le 1000 ).

Output

For each test case, output any y (1 \le y < x ), which satisfies the
statement.

Example

Input

    7
    
    10
    
    7
    
    21
    
    100
    
    2
    
    1000
    
    6

Output

    5
    6
    18
    98
    1
    750
    3","from math import gcd
 
n:int = int(input("""")) #no.of textcases
for _ in range(n):
    x:int = int(input(""""))
    # we need to find y such that
    # 1<=y<x; y = argmax[ gcd(x,y)+y ]
    max = -1
    argmax_y = -1
    for y in range(1,x):
        eq = gcd(x,y) + y
        # print(f""gcd of {x},{y} is {eq-y}"")
        if eq>max:
            max=eq
            argmax_y = y
    print(argmax_y)",1,True,False
1968_A,1968_A_ScorpioDaggar_100%,codeforces2024,human,qwen2p5-72b-instruct,"You are given an integer x . Your task is to find any integer y (1\le y<x)
such that \gcd(x,y)+y is maximum possible.

Note that if there is more than one y which satisfies the statement, you are
allowed to find any.

\gcd(a,b) is the Greatest Common Divisor of a and b . For example, \gcd(6,4)=2
.

Input

The first line contains a single integer t (1 \le t \le 1000 ) — the number of
test cases.

Each of the following t lines contains a single integer x (2 \le x \le 1000 ).

Output

For each test case, output any y (1 \le y < x ), which satisfies the
statement.

Example

Input

    7
    
    10
    
    7
    
    21
    
    100
    
    2
    
    1000
    
    6

Output

    5
    6
    18
    98
    1
    750
    3","from math import gcd
 
n:int = int(input("""")) #no.of textcases
for _ in range(n):
    x:int = int(input(""""))
    # we need to find y such that
    # 1<=y<x; y = argmax[ gcd(x,y)+y ]
    max = -1
    argmax_y = -1
    for y in range(1,x):
        eq = gcd(x,y) + y
        # print(f""gcd of {x},{y} is {eq-y}"")
        if eq>max:
            max=eq
            argmax_y = y
    print(argmax_y)",1,True,False
1970_A1,1970_A1_Tapaswikodali_100%,codeforces2024,human,qwen2p5-72b-instruct,"A parentheses sequence is a string consisting of characters ""("" and "")"", for
example ""(()(("".

A balanced parentheses sequence is a parentheses sequence which can become a
valid mathematical expression after inserting numbers and operations into it,
for example ""(()(()))"".

The balance of a parentheses sequence is defined as the number of opening
parentheses ""("" minus the number of closing parentheses "")"". For example, the
balance of the sequence ""(()(("" is 3.

A balanced parentheses sequence can also be defined as a parentheses sequence
with balance 0 such that each of its prefixes has a non-negative balance.

We define the balanced shuffle operation that takes a parentheses sequence and
returns a parentheses sequence as follows: first, for every character of the
input sequence, we compute the balance of the prefix of the sequence before
that character and write those down in a table together with the positions of
the characters in the input sequence, for example:

Prefix balance| 0| 1| 2| 1| 2| 3| 2| 1  
---|---|---|---|---|---|---|---|---  
Position| 1| 2| 3| 4| 5| 6| 7| 8  
Character| (| (| )| (| (| )| )| )  
  
Then, we sort the columns of this table in increasing order of prefix balance,
breaking ties in decreasing order of position. In the above example, we get:

Prefix balance| 0| 1| 1| 1| 2| 2| 2| 3  
---|---|---|---|---|---|---|---|---  
Position| 1| 8| 4| 2| 7| 5| 3| 6  
Character| (| )| (| (| )| (| )| )  
  
The last row of this table forms another parentheses sequence, in this case
""()(()())"". This sequence is called the result of applying the balanced
shuffle operation to the input sequence, or in short just the balanced shuffle
of the input sequence.

You are given a balanced parentheses sequence. Print its balanced shuffle.

Input

The only line of input contains a string s consisting only of characters ""(""
and "")"". This string is guaranteed to be a non-empty balanced parentheses
sequence with its length not exceeding 500\,000 .

Output

Print the parentheses sequence t — the balanced shuffle of s .

Example

Input

    (()(()))
    
Output

    ()(()())","class BalanceInfo:
    def __init__(self, balance, position, character):
        self.balance = balance
        self.position = position
        self.character = character
def compare(infoA, infoB):
    if infoA.balance != infoB.balance:
        return infoA.balance - infoB.balance
    return infoB.position - infoA.position
def balanced_shuffle(s):
    n = len(s)
    balance_info = []
    balance = 0
    for i in range(n):
        balance_info.append(BalanceInfo(balance, i, s[i]))
        if s[i] == '(':
            balance += 1
        else:
            balance -= 1
    balance_info.sort(key=lambda x: (x.balance, -x.position))
    result = ''.join(info.character for info in balance_info)
    print(result)
if __name__ == ""__main__"":
    s = input().strip()  
    balanced_shuffle(s)",1,True,False
1944_A,1944_A_eshanahmed108_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"There are n islands, numbered 1, 2, \ldots, n . Initially, every pair of
islands is connected by a bridge. Hence, there are a total of \frac{n (n -
1)}{2} bridges.

Everule lives on island 1 and enjoys visiting the other islands using bridges.
Dominater has the power to destroy at most k bridges to minimize the number of
islands that Everule can reach using (possibly multiple) bridges.

Find the minimum number of islands (including island 1 ) that Everule can
visit if Dominater destroys bridges optimally.

Input

Each test contains multiple test cases. The first line contains a single
integer t (1 \leq t \leq 10^3 ) — the number of test cases. The description of
the test cases follows.

The first and only line of each test case contains two integers n and k (1 \le
n \le 100 , 0 \le k \le \frac{n \cdot (n - 1)}{2} ).

Output

For each test case, output the minimum number of islands that Everule can
visit if Dominater destroys bridges optimally.

Example

Input

    6
    
    2 0
    
    2 1
    
    4 1
    
    5 10
    
    5 3
    
    4 4

Output

    2
    1
    4
    1
    5
    1
    
Note

In the first test case, since no bridges can be destroyed, all the islands
will be reachable.

In the second test case, you can destroy the bridge between islands 1 and 2 .
Everule will not be able to visit island 2 but can still visit island 1 .
Therefore, the total number of islands that Everule can visit is 1 .

In the third test case, Everule always has a way of reaching all islands
despite what Dominater does. For example, if Dominater destroyed the bridge
between islands 1 and 2 , Everule can still visit island 2 by traveling by 1
\to 3 \to 2 as the bridges between 1 and 3 , and between 3 and 2 are not
destroyed.

In the fourth test case, you can destroy all bridges since k = \frac{n \cdot
(n - 1)}{2} . Everule will be only able to visit 1 island (island 1 ).","for _ in range(int(input())):
    n, k = map(int, input().split())
    print(n if n-k<=1 else 1)",1,False,False
1972_D2,1972_D2_light616_100%,codeforces2024,human,qwen2p5-72b-instruct,"The two versions are different problems. You may want to read both versions.
You can make hacks only if both versions are solved.

You are given two positive integers n , m .

Calculate the number of ordered pairs (a, b) satisfying the following
conditions:

  * 1\le a\le n , 1\le b\le m ; 
  * b \cdot \gcd(a,b) is a multiple of a+b . 

Input

Each test contains multiple test cases. The first line contains the number of
test cases t (1\le t\le 10^4 ). The description of the test cases follows.

The first line of each test case contains two integers n , m (1\le n,m\le 2
\cdot 10^6 ).

It is guaranteed that neither the sum of n nor the sum of m over all test
cases exceeds 2 \cdot 10^6 .

Output

For each test case, print a single integer: the number of valid pairs.

Example

Input

    6
    
    1 1
    
    2 3
    
    3 5
    
    10 8
    
    100 1233
    
    1000000 1145141

Output

    0
    1
    1
    6
    423
    5933961
    
Note

In the first test case, no pair satisfies the conditions.

In the fourth test case, (2,2),(3,6),(4,4),(6,3),(6,6),(8,8) satisfy the
conditions.","import math
 
def fun():
    x = 1
    cnt = 0
    n, m = map(int, input().split())
    while x * x <= n:
        y = 1
        while (x + y) * x <= n and (x + y) * y <= m:
            if math.gcd(x, y) == 1:
                cnt += min(n // ((x + y) * x), m // ((x + y) * y))
            y += 1
        x += 1
    print(cnt)
 
def main():
    t = int(input())
    for _ in range(t):
        fun()
if __name__ == ""__main__"":
    main()",1,True,False
1972_D1,1972_D1_Pepe008_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"The two versions are different problems. You may want to read both versions.
You can make hacks only if both versions are solved.

You are given two positive integers n , m .

Calculate the number of ordered pairs (a, b) satisfying the following
conditions:

  * 1\le a\le n , 1\le b\le m ; 
  * a+b is a multiple of b \cdot \gcd(a,b) . 

Input

Each test contains multiple test cases. The first line contains the number of
test cases t (1\le t\le 10^4 ). The description of the test cases follows.

The first line of each test case contains two integers n , m (1\le n,m\le 2
\cdot 10^6 ).

It is guaranteed that neither the sum of n nor the sum of m over all test
cases exceeds 2 \cdot 10^6 .

Output

For each test case, print a single integer: the number of valid pairs.

Example

Input

    6
    
    1 1
    
    2 3
    
    3 5
    
    10 8
    
    100 1233
    
    1000000 1145141

Output

    1
    3
    4
    14
    153
    1643498
    
Note

In the first test case, only (1,1) satisfies the conditions.

In the fourth test case,
(1,1),(2,1),(2,2),(3,1),(4,1),(5,1),(6,1),(6,2),(6,3),(7,1),(8,1),(9,1),(10,1),(10,2)
satisfy the conditions.","import  math
T = int(input())
 
for t in range(T):
    info = input().split()
 
    a, b = int(info[0]), int(info[1])
 
    """"""for i in range(1,a+1):
        for j in range(4,b+1):
            if int((j+i)%(j*math.gcd(i,j))) == 0:
                print(i,j)""""""
 
    suma = 0
    for i in range(1,b+1):
        x = (a-(i*(i-1)))//(i**2) + 1
        if (a-(i*(i-1))) > 0:
            suma += x
            #if (a-(i*(i-1)))%(i**2) == 0:
            #    suma += 1
 
 
    print(suma-1)",1,False,False
1946_C,1946_C_naowalr_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"You are given a tree with n vertices.

Your task is to find the maximum number x such that it is possible to remove
exactly k edges from this tree in such a way that the size of each remaining
connected component^{\dagger} is at least x .

^{\dagger} Two vertices v and u are in the same connected component if there
exists a sequence of numbers t_1, t_2, \ldots, t_k of arbitrary length k ,
such that t_1 = v , t_k = u , and for each i from 1 to k - 1 , vertices t_i
and t_{i+1} are connected by an edge.

Input

Each test consists of several sets of input data. The first line contains a
single integer t (1 \le t \le 10^4 ) — the number of sets of input data. This
is followed by a description of the sets of input data.

The first line of each set of input data contains two integers n and k (1 \le
k < n \le 10^5 ) — the number of vertices in the tree and the number of edges
to be removed.

Each of the next n - 1 lines of each set of input data contains two integers v
and u (1 \le v, u \le n ) — the next edge of the tree.

It is guaranteed that the sum of the values of n for all sets of input data
does not exceed 10^5 .

Output

For each set of input data, output a single line containing the maximum number
x such that it is possible to remove exactly k edges from the tree in such a
way that the size of each remaining connected component is at least x .

Example

Input

    6
    
    5 1
    
    1 2
    
    1 3
    
    3 4
    
    3 5
    
    2 1
    
    1 2
    
    6 1
    
    1 2
    
    2 3
    
    3 4
    
    4 5
    
    5 6
    
    3 1
    
    1 2
    
    1 3
    
    8 2
    
    1 2
    
    1 3
    
    2 4
    
    2 5
    
    3 6
    
    3 7
    
    3 8
    
    6 2
    
    1 2
    
    2 3
    
    1 4
    
    4 5
    
    5 6

Output

    2
    1
    3
    1
    1
    2
    
Note

The tree in the first set of input data:

![](https://espresso.codeforces.com/799bacd3be0dda357800fdfc3eadbf38ab259c51.png)

After removing the edge 1 — 3 , the tree will look as follows:

![](https://espresso.codeforces.com/a59ae10eeac1212e1e56fc7fe5f6a47764269104.png)

The tree has split into two connected components. The first component consists
of two vertices: 1 and 2 . The second connected component consists of three
vertices: 3, 4 and 5 . In both connected components, there are at least two
vertices. It can be shown that the answer 3 is not achievable, so the answer
is 2 .","import sys
import threading
threading.stack_size(1 << 26)
sys.setrecursionlimit(1 << 30)
 
def boom():
	t = int(sys.stdin.readline())
	
	
	for z in range(t):
	    n, k = list(map(int, sys.stdin.readline().split()))
	    adj = [[] for i in range(n+1)]
	    for i in range(n-1):
	        a, b = list(map(int, sys.stdin.readline().split()))
	        adj[a].append(b)
	        adj[b].append(a)
	    L = 1
	    R = int(1e5+1)
	    numCuts = 0
	
	    def dfs(a, p):
	        global numCuts
	        vertices = 1
	        for b in adj[a]:
	            if b != p:
	                vertices += dfs(b, a)
	        if vertices >= x and a != p:
	            numCuts += 1
	            return 0
	        return vertices
	    
	    while R - L > 1:
	        x = (L+R) // 2
	        numCuts = 0
	        leftover = dfs(1, 1)
	        if numCuts > k or (numCuts == k and leftover >= x):
	            L = x
	        else:
	            R = x
	    print(L)
main_thread = threading.Thread(target=boom)
main_thread.start()
main_thread.join()",1,False,False
1978_B,1978_B_K-Marjona_100%,codeforces2024,human,qwen2p5-72b-instruct,"Bob decided to open a bakery. On the opening day, he baked n buns that he can
sell. The usual price of a bun is a coins, but to attract customers, Bob
organized the following promotion:

  * Bob chooses some integer k (0 \le k \le \min(n, b) ).
  * Bob sells the first k buns at a modified price. In this case, the price of the i -th (1 \le i \le k ) sold bun is (b - i + 1) coins.
  * The remaining (n - k) buns are sold at a coins each.

Note that k can be equal to 0 . In this case, Bob will sell all the buns at a
coins each.

Help Bob determine the maximum profit he can obtain by selling all n buns.

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \le t \le 10^4 ) — the number of test cases. The description of
the test cases follows.

The only line of each test case contains three integers n , a , and b (1 \le
n, a, b \le 10^9 ) — the number of buns, the usual price of a bun, and the
price of the first bun to be sold at a modified price.

Output

For each test case, output a single integer — the maximum profit that Bob can
obtain.

Example

Input

    7
    
    4 4 5
    
    5 5 9
    
    10 10 5
    
    5 5 11
    
    1000000000 1000000000 1000000000
    
    1000000000 1000000000 1
    
    1000 1 1000

Output

    17
    35
    100
    45
    1000000000000000000
    1000000000000000000
    500500
    
Note

In the first test case, it is optimal for Bob to choose k = 1 . Then he will
sell one bun for 5 coins, and three buns at the usual price for 4 coins each.
Then the profit will be 5 + 4 + 4 + 4 = 17 coins.

In the second test case, it is optimal for Bob to choose k = 5 . Then he will
sell all the buns at the modified price and obtain a profit of 9 + 8 + 7 + 6 +
5 = 35 coins.

In the third test case, it is optimal for Bob to choose k = 0 . Then he will
sell all the buns at the usual price and obtain a profit of 10 \cdot 10 = 100
coins.","for _ in range(int(input())):
    n,a,b=map(int,input().split())
    k=min(n,b-a)
    if(b<=a):
        print(a*n)
    else:
        print(b*k-k*(k-1)//2+(n-k)*a)",1,True,False
1936_A,1936_A_shade34_100%,codeforces2024,human,qwen2p5-72b-instruct,"This is an interactive problem.

There is a secret sequence p_0, p_1, \ldots, p_{n-1} , which is a permutation
of \\{0,1,\ldots,n-1\\} .

You need to find any two indices i and j such that p_i \oplus p_j is
maximized, where \oplus denotes the [bitwise XOR
operation](https://en.wikipedia.org/wiki/Bitwise_operation#XOR).

To do this, you can ask queries. Each query has the following form: you pick arbitrary indices a , b , c , and d (0 \le a,b,c,d < n ). Next, the jury calculates x = (p_a \mid p_b) and y = (p_c \mid p_d) , where | denotes the [bitwise OR operation](https://en.wikipedia.org/wiki/Bitwise_operation#OR). Finally, you receive the result of comparison between x and y . In other words, you are told if x < y , x > y , or x = y .

Please find any two indices i and j (0 \le i,j < n ) such that p_i \oplus p_j
is maximum among all such pairs, using at most 3n queries. If there are
multiple pairs of indices satisfying the condition, you may output any one of
them.

Input

Each test contains multiple test cases. The first line contains the number of
test cases t (1 \le t \le 10^3 ). The description of the test cases follows.

Interaction

The first line of each test case contains one integer n (2 \le n \le 10^4 ).
At this moment, the permutation p_0, p_1, \ldots, p_{n-1} is chosen. The
interactor in this task is not adaptive. In other words, the sequence p is
fixed in every test case and does not change during the interaction.

To ask a query, you need to pick four indices a , b , c , and d (0 \le a,b,c,d
< n ) and print the line of the following form:

  * ""? a b c d"" 

After that, you receive:

  * ""<"" if (p_a \mid p_b) < (p_c \mid p_d) ; 
  * ""="" if (p_a \mid p_b) = (p_c \mid p_d) ; 
  * "">"" if (p_a \mid p_b) > (p_c \mid p_d) . 

You can make at most 3n queries of this form.

Next, if your program has found a pair of indices i and j (0 \le i, j < n )
such that p_i \oplus p_j is maximized, print the line of the following form:

  * ""! i j"" 

Note that this line is not considered a query and is not taken into account
when counting the number of queries asked.

After this, proceed to the next test case.

If you make more than 3n queries during an interaction, your program must
terminate immediately, and you will receive the Wrong Answer verdict.
Otherwise, you can get an arbitrary verdict because your solution will
continue to read from a closed stream.

After printing a query or the answer for a test case, do not forget to output
the end of line and flush the output. Otherwise, you will get the verdict
Idleness Limit Exceeded. To do this, use:

  * fflush(stdout) or cout.flush() in C++; 
  * System.out.flush() in Java; 
  * flush(output) in Pascal; 
  * stdout.flush() in Python; 
  * see the documentation for other languages. 

It is guaranteed that the sum of n over all test cases does not exceed 10^4 .

Hacks

To hack, follow the test format below.

The first line contains the number of test cases t (1 \le t \le 10^3 ). The
description of the test cases follows.

The first line of each test case contains one integer n (2 \le n \le 10^4 ).

The second line of each test case contains n integers p_0,p_1,\ldots,p_{n-1} ,
which represent a permutation of integers from 0 to n - 1 .

The sum of n over all test cases should not exceed 10^4 .

Example

Input

    2
    4
    
    <
    
    =
    
    >
    
    2
    
Output

    ? 0 2 3 1
    
    ? 1 1 2 3
    
    ? 1 2 0 3
    
    ! 3 2
    
    ! 0 1
    
Note

In the first test case, the hidden permutation is p=[0,3,1,2] .

For the query ""? 0 2 3 1"", the jury return ""<"" because (p_0 \mid p_2) = (0
\mid 1) =1 < (p_3 \mid p_1) = (2 \mid 3) = 3 .

For the query ""? 1 1 2 3"", the jury return ""="" because (p_1 \mid p_1) = (3\mid
3)= 3 = (p_2 \mid p_3) = (1 \mid 2)=3 .

For the query ""? 1 2 0 3"", the jury return "">"" because (p_1 \mid p_2) = (3
\mid 1) = 3 > (p_0 \mid p_3) = (0\mid 2)=2 .

The answer i = 3 and j = 2 is valid: (p_3 \oplus p_2) = (2 \oplus 1) = 3 is
indeed equal to the maximum possible value of p_i \oplus p_j . Another valid
answer would be i=0 and j=1 . As the number of queries does not exceed 3n=12 ,
the answer is considered correct.

In the second test case, n = 2 , so p is either [0, 1] or [1, 0] . In any
case, p_0 \oplus p_1 = 1 is maximum possible.","import sys
 
for _ in range(int(input())):
    n = int(input())
    #a, b = map(int, input().split())
    #a = list(map(int, input().split()))
    #s = str(input())
    mak = 0
    for i in range(1, n):
        print(""?"", mak, mak, i, i)
        sys.stdout.flush()
        if str(input()) == ""<"":
            mak = i
    mak2 = mak
    pans = []
    for i in range(n):
        print(""?"", mak, mak2, i, mak2)
        sys.stdout.flush()
        s = str(input())
        if s == ""<"":
            mak = i
            pans = [i]
        elif s == ""="":
            pans.append(i)
    mak = 0
    for i in range(1, len(pans)):
        print(""?"", pans[mak], pans[mak], pans[i], pans[i])
        sys.stdout.flush()
        if str(input()) == "">"":
            mak = i
    print(""!"", mak2, pans[mak])
    sys.stdout.flush()",1,True,False
1956_B,1956_B_keerthana_1510_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"You and Nene are playing a card game. The deck with 2n cards is used to play
this game. Each card has an integer from 1 to n on it, and each of integers 1
through n appears exactly on 2 cards. Additionally, there is a table where
cards are placed during the game (initially, the table is empty).

In the beginning of the game, these 2n cards are distributed between you and
Nene so that each player receives n cards.

After it, you and Nene alternatively take 2n turns, i.e. each person takes n
turns, starting with you. On each turn:

  * The player whose turn is it selects one of the cards in his hand. Let x be the number on it. 
  * The player whose turn is it receives 1 point if there is already a card with the integer x on the table (otherwise, he receives no points). After it, he places the selected card with the integer x on the table. 

Note that turns are made publicly: each player can see all the cards on the
table at each moment.

Nene is very smart so she always selects cards optimally in order to maximize
her score in the end of the game (after 2n rounds). If she has several optimal
moves, she selects the move that minimizes your score in the end of the game.

More formally, Nene always takes turns optimally in order to maximize her
score in the end of the game in the first place and to minimize your score in
the end of the game in the second place.

Assuming that the cards are already distributed and cards in your hand have
integers a_1, a_2, \ldots, a_n written on them, what is the maximum number of
points you can get by taking your turns optimally?

Input

Each test contains multiple test cases. The first line contains the number of
test cases t (1 \le t \le 10^4 ). The description of test cases follows.

The first line contains a single integer n (1 \le n \le 2 \cdot 10^5 ) — the
number of cards you and Nene receive in the beginning of the game.

The second line contains n integers a_1, a_2, \ldots, a_n (1 \le a_i \le n ) —
the integers on the cards in your hand. It is guaranteed that each integer
from 1 through n appears in the sequence a_1, a_2, \ldots, a_n at most 2
times.

It is guaranteed that the sum of n over all test cases does not exceed 2 \cdot
10^5 .

Output

For each test case, output one integer: the maximum number of points you can
get.

Example

Input

    5
    
    4
    
    1 1 2 3
    
    8
    
    7 4 1 2 8 8 5 5
    
    8
    
    7 1 4 5 3 4 2 6
    
    3
    
    1 2 3
    
    1
    
    1

Output

    1
    2
    1
    0
    0
    
Note

In the first test case, the integers written on your cards are 1 , 1 , 2 and 3
. The integers written on Nene's cards are 2 , 3 , 4 and 4 . The game may
proceed as follows:

  1. You select one of the cards with an integer 1 written on it and place it on the table. 
  2. Nene selects one of the cards with an integer 4 written on it and places it on the table. 
  3. You select the card with an integer 1 written on it, receive 1 point, and place the selected card on the table. 
  4. Nene selects the card with an integer 4 written on it, receive 1 point, and places the selected card on the table. 
  5. You select the card with an integer 2 written on it and place it on the table. 
  6. Nene selects the card with an integer 2 written on it, receive 1 point, and places the selected card on the table. 
  7. You select the card with an integer 3 written on it and place it on the table. 
  8. Nene selects the card with an integer 3 written on it, receive 1 point, and places the selected card on the table. 

At the end of the game, you scored 1 point, and Nene scored 3 . It can be
shown that you cannot score more than 1 point if Nene plays optimally, so the
answer is 1 .

In the second test case, if both players play optimally, you score 2 points
and Nene scores 6 points.","for line in [*open(0)][2::2]:
    elements = line.split()
    print(sum(elements.count(item)//3 for item in {*elements}))",1,False,False
1931_A,1931_A_faishal_052_100%,codeforces2024,human,qwen2p5-72b-instruct,"Nikita had a word consisting of exactly 3 lowercase Latin letters. The letters
in the Latin alphabet are numbered from 1 to 26 , where the letter ""a"" has the
index 1 , and the letter ""z"" has the index 26 .

He encoded this word as the sum of the positions of all the characters in the
alphabet. For example, the word ""cat"" he would encode as the integer 3 + 1 +
20 = 24 , because the letter ""c"" has the index 3 in the alphabet, the letter
""a"" has the index 1 , and the letter ""t"" has the index 20 .

However, this encoding turned out to be ambiguous! For example, when encoding
the word ""ava"", the integer 1 + 22 + 1 = 24 is also obtained.

Determine the lexicographically smallest word of 3 letters that could have
been encoded.

A string a is lexicographically smaller than a string b if and only if one of
the following holds:

  * a is a prefix of b , but a \ne b ;
  * in the first position where a and b differ, the string a has a letter that appears earlier in the alphabet than the corresponding letter in b .

Input

The first line of the input contains a single integer t (1 \le t \le 100 ) —
the number of test cases in the test.

This is followed by the descriptions of the test cases.

The first and only line of each test case contains an integer n (3 \le n \le
78 ) — the encoded word.

Output

For each test case, output the lexicographically smallest three-letter word
that could have been encoded on a separate line.

Example

Input

    5
    
    24
    
    70
    
    3
    
    55
    
    48

Output

    aav
    rzz
    aaa
    czz
    auz","cases=int(input())
info=[]
for i in range(cases):
    arr=[]
    lex=int(input())
    for j in range(2):
        if(lex<28):
            arr.append(1)
            lex=lex-1
        elif(lex<52):
            arr.append(26)
            lex=lex-26
        elif(lex<=78):
            arr.append(26)
            lex=lex-26
    arr.append(lex)
    arr.sort()
    info.append(arr)
for i in range(cases):
    temp=''
    for j in range(3):
        temp=temp+chr(info[i][j]+96)
    print(temp)",1,True,False
1954_C,1954_C_barghav_100%,codeforces2024,human,qwen2p5-72b-instruct,"You are given two integers x and y of the same length, consisting of digits
from 1 to 9 .

You can perform the following operation any number of times (possibly zero):
swap the i -th digit in x and the i -th digit in y .

For example, if x=73 and y=31 , you can swap the 2 -nd digits and get x=71 and
y=33 .

Your task is to maximize the product of x and y using the aforementioned
operation any number of times. If there are multiple answers, print any of
them.

Input

The first line contains a single integer t (1 \le t \le 1000 ) — the number of
test cases.

The first line of each test case contains a single integer x (1 \le x <
10^{100} ).

The second line of each test case contains a single integer y (1 \le y <
10^{100} ).

Additional constraint on input: the integers x and y consist only of digits
from 1 to 9 .

Output

For each test case, print two lines — the first line should contain the number
x after performing the operations; similarly, the second line should contain
the number y after performing the operations. If there are multiple answers,
print any of them.

Example

Input

    3
    
    73
    
    31
    
    2
    
    5
    
    3516
    
    3982

Output

    71
    33
    5
    2
    3912
    3586","def solution():
    a = list(input())
    b = list(input())
    f = 0
    for i in range(len(a)):
        if f == 0:
            if a[i] < b[i]:
                a[i], b[i] = b[i], a[i]
                f = 1
            elif a[i] > b[i]:
                f = 1
        else:
            if a[i] > b[i]:
                a[i], b[i] = b[i], a[i]
    for i in range(len(a)):
        print(a[i], end="""")
    print()
    for i in range(len(b)):
        print(b[i], end="""")
    print()
 
 
t = int(input())
for _ in range(t):
    solution()",1,True,False
1969_B,1969_B_tah23seen_6.67%,codeforces2024,human,qwen2p5-72b-instruct,"Let's define a cyclic shift of some string s as a transformation from s_1 s_2
\dots s_{n-1} s_{n} into s_{n} s_1 s_2 \dots s_{n-1} . In other words, you
take one last character s_n and place it before the first character while
moving all other characters to the right.

You are given a binary string s (a string consisting of only 0-s and/or 1-s).

In one operation, you can choose any substring s_l s_{l+1} \dots s_r (1 \le l
< r \le |s| ) and cyclically shift it. The cost of such operation is equal to
r - l + 1 (or the length of the chosen substring).

You can perform the given operation any number of times. What is the minimum
total cost to make s sorted in non-descending order?

Input

The first line contains a single integer t (1 \le t \le 10^4 ) — the number of
test cases.

The first and only line of each test case contains a binary string s (2 \le
|s| \le 2 \cdot 10^5 ; s_i \in {0, 1}) — the string you need to sort.

Additional constraint on the input: the sum of lengths of strings over all
test cases doesn't exceed 2 \cdot 10^5 .

Output

For each test case, print the single integer — the minimum total cost to make
string sorted using operation above any number of times.

Example

Input

    5
    
    10
    
    0000
    
    11000
    
    101011
    
    01101001

Output

    2
    0
    9
    5
    11
    
Note

In the first test case, you can choose the whole string and perform a cyclic
shift: 10 \rightarrow 01. The length of the substring is 2 , so the cost is 2
.

In the second test case, the string is already sorted, so you don't need to
perform any operations.

In the third test case, one of the optimal strategies is the next:

  1. choose substring [1, 3] : 11000 \rightarrow 01100; 
  2. choose substring [2, 4] : 01100 \rightarrow 00110; 
  3. choose substring [3, 5] : 00110 \rightarrow 00011. 

The total cost is 3 + 3 + 3 = 9 .","def solve(sChar):
  s=[]
  for i in sChar:
    s.append(i)
 
  left=0
  cost=0
  right=1
  while left<=right and right<len(s) and left<len(s):
    if s[right]=='0' and s[left]=='1':
      s[right],s[left]=s[left],s[right]
      cost+=(right-left)+1
    while right<len(s) and s[right]!='0':
      right+=1
    while left<len(s) and  s[left]!='1':
      left+=1
  return cost
 
t=int(input())
while t:
  s=input()
  print(solve(s))
  t=t-1",1,False,False
1974_A,1974_A_chiwuu_100%,codeforces2024,human,qwen2p5-72b-instruct,"Little Rosie has a phone with a desktop (or launcher, as it is also called).
The desktop can consist of several screens. Each screen is represented as a
grid of size 5 \times 3 , i.e., five rows and three columns.

There are x applications with an icon size of 1 \times 1 cells; such an icon
occupies only one cell of the screen. There are also y applications with an
icon size of 2 \times 2 cells; such an icon occupies a square of 4 cells on
the screen. Each cell of each screen can be occupied by no more than one icon.

Rosie wants to place the application icons on the minimum number of screens.
Help her find the minimum number of screens needed.

Input

The first line of the input contains t (1 \leq t \leq 10^4 ) — the number of
test cases.

The first and only line of each test case contains two integers x and y (0
\leq x, y \leq 99 ) — the number of applications with a 1 \times 1 icon and
the number of applications with a 2 \times 2 icon, respectively.

Output

For each test case, output the minimal number of required screens on a
separate line.

Example

Input

    11
    
    1 1
    
    7 2
    
    12 4
    
    0 3
    
    1 0
    
    8 1
    
    0 0
    
    2 0
    
    15 0
    
    8 2
    
    0 9

Output

    1
    1
    2
    2
    1
    1
    0
    1
    1
    2
    5
    
Note

The solution for the first test case can look as follows:

![](https://espresso.codeforces.com/f9882979f0d9b5c31c5260fd626217227c2f05de.png)
Blue squares represent empty spaces for icons, green squares represent 1
\times 1 icons, red squares represent 2 \times 2 icons

The solution for the third test case can look as follows:

![](https://espresso.codeforces.com/0e737a290e056a29f38918bf06c13be790307a8d.png)","n=int(input())
for i in range(n):
    a,b=input().split()
    a=int(a)
    b=int(b)
    t=b
    if t%2==0:
        t=t//2
    else:
        t=t//2+1
    t1=t*15-b*4
    if t1>=a:
        t=t
    else:
        t2=a-t1
        if t2%15==0:
            t=t+t2//15
        else:
            t=t+t2//15+1
    print(t)",1,True,False
