Task ID,unique_id,Dataset,model_created,model_run,description,Code,run_number,original correctness,summary fsl,naive correctness fsl,vanilla,vanilla_no_cot,simple tree,complex tree,summary,simple verify fsl,complex verify fsl,summary verify fsl,simple verify,complex verify,summary verify
1923_C,1923_C_harshkankhar1_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"An array a of length m is considered good if there exists an integer array b
of length m such that the following conditions hold:

  1. \sum\limits_{i=1}^{m} a_i = \sum\limits_{i=1}^{m} b_i ; 
  2. a_i \neq b_i for every index i from 1 to m ; 
  3. b_i > 0 for every index i from 1 to m . 

You are given an array c of length n . Each element of this array is greater
than 0 .

You have to answer q queries. During the i -th query, you have to determine
whether the subarray c_{l_{i}}, c_{l_{i}+1}, \dots, c_{r_{i}} is good.

Input

The first line contains one integer t (1 \le t \le 10^4 ) — the number of test
cases.

The first line of each test case contains two integers n and q (1 \le n, q \le
3 \cdot 10^5 ) — the length of the array c and the number of queries.

The second line of each test case contains n integers c_1, c_2, \dots, c_n (1
\le c_i \le 10^9 ).

Then q lines follow. The i -th of them contains two integers l_i and r_i (1
\le l_i \le r_i \le n ) — the borders of the i -th subarray.

Additional constraints on the input: the sum of n over all test cases does not
exceed 3 \cdot 10^5 ; the sum of q over all test cases does not exceed 3 \cdot
10^5 .

Output

For each query, print YES if the subarray is good. Otherwise, print NO.

You can output each letter of the answer in any case (upper or lower). For
example, the strings yEs, yes, Yes, and YES will all be recognized as positive
responses.

Example

Input

    1
    
    5 4
    
    1 2 1 4 5
    
    1 5
    
    4 4
    
    3 4
    
    1 3

Output

    YES
    NO
    YES
    NO","from itertools import accumulate
def solve():
    n,q=map(int,input().split())
    a=[0]+[int(x) for x in input().split()]
    b=[0]*(n+1)
    for i in range(1,n+1):
        x = 1 if a[i]>1 else 2
        b[i]=b[i-1] + x
    a=list(accumulate(a))
    print(*a)
    for _ in range(q):
        x,y=map(int,input().split())
        print(""NO"") if a[y]-a[x-1]<b[y]-b[x-1] or x==y else print(""YES"") 
   
   
 
for _ in range(int(input())):
    solve()",2,False,False,False,False,True,True,True,True,True,True,False,False,False,False
1919_C,1919_C_shagor1_6.25%,codeforces2024,human,qwen2p5-72b-instruct,"You are given an array a of size n . You will do the following process to
calculate your penalty:

  1. Split array a into two (possibly empty) subsequences^\dagger s and t such that every element of a is either in s or t^\ddagger . 
  2. For an array b of size m , define the penalty p(b) of an array b as the number of indices i between 1 and m - 1 where b_i < b_{i + 1} . 
  3. The total penalty you will receive is p(s) + p(t) . 

If you perform the above process optimally, find the minimum possible penalty
you will receive.

^\dagger A sequence x is a subsequence of a sequence y if x can be obtained
from y by the deletion of several (possibly, zero or all) elements.

^\ddagger Some valid ways to split array a=[3,1,4,1,5] into (s,t) are
([3,4,1,5],[1]) , ([1,1],[3,4,5]) and ([\,],[3,1,4,1,5]) while some invalid
ways to split a are ([3,4,5],[1]) , ([3,1,4,1],[1,5]) and ([1,3,4],[5,1]) .

Input

Each test contains multiple test cases. The first line contains a single
integer t (1 \leq t \leq 10^4 ) — the number of test cases. The description of
the test cases follows.

The first line of each test case contains a single integer n (1\le n\le 2\cdot
10^5 ) — the size of the array a .

The second line contains n integers a_1, a_2, \ldots, a_n (1 \le a_i \le n ) —
the elements of the array a .

It is guaranteed that the sum of n over all test cases does not exceed 2\cdot
10^5 .

Output

For each test case, output a single integer representing the minimum possible
penalty you will receive.

Example

Input

    5
    
    5
    
    1 2 3 4 5
    
    8
    
    8 2 3 1 1 7 4 3
    
    5
    
    3 3 3 3 3
    
    1
    
    1
    
    2
    
    2 1

Output

    3
    1
    0
    0
    0
    
Note

In the first test case, a possible way to split a is s=[2,4,5] and t=[1,3] .
The penalty is p(s)+p(t)=2 + 1 =3 .

In the second test case, a possible way to split a is s=[8,3,1] and
t=[2,1,7,4,3] . The penalty is p(s)+p(t)=0 + 1 =1 .

In the third test case, a possible way to split a is s=[\,] and t=[3,3,3,3,3]
. The penalty is p(s)+p(t)=0 + 0 =0 .","for _ in range(int(input())):
	n = int(input())
	*inp, = map(int, input().split())
	x=y=n+1
	ans=0
	for a in inp:
		if a<=x:x=a
		elif a<=y:y=a
		else: x==y;y=a;ans+=1
	print(ans)",2,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1931_D,1931_D_kagoodie1013_100%,codeforces2024,human,qwen2p5-72b-instruct,"Polycarp has two favorite integers x and y (they can be equal), and he has
found an array a of length n .

Polycarp considers a pair of indices \langle i, j \rangle (1 \le i < j \le n )
beautiful if:

  * a_i + a_j is divisible by x ; 
  * a_i - a_j is divisible by y . 

For example, if x=5 , y=2 , n=6 , a= [1, 2, 7, 4, 9, 6 ], then the only
beautiful pairs are:

  * \langle 1, 5 \rangle : a_1 + a_5 = 1 + 9 = 10 (10 is divisible by 5 ) and a_1 - a_5 = 1 - 9 = -8 (-8 is divisible by 2 ); 
  * \langle 4, 6 \rangle : a_4 + a_6 = 4 + 6 = 10 (10 is divisible by 5 ) and a_4 - a_6 = 4 - 6 = -2 (-2 is divisible by 2 ). 

Find the number of beautiful pairs in the array a .

Input

The first line of the input contains a single integer t (1 \le t \le 10^4 ) —
the number of test cases. Then the descriptions of the test cases follow.

The first line of each test case contains three integers n , x , and y (2 \le
n \le 2 \cdot 10^5 , 1 \le x, y \le 10^9 ) — the size of the array and
Polycarp's favorite integers.

The second line of each test case contains n integers a_1, a_2, \dots, a_n (1
\le a_i \le 10^9 ) — the elements of the array.

It is guaranteed that the sum of n over all test cases does not exceed 2 \cdot
10^5 .

Output

For each test case, output a single integer — the number of beautiful pairs in
the array a .

Example

Input

    7
    
    6 5 2
    
    1 2 7 4 9 6
    
    7 9 5
    
    1 10 15 3 8 12 15
    
    9 4 10
    
    14 10 2 2 11 11 13 5 6
    
    9 5 6
    
    10 7 6 7 9 7 7 10 10
    
    9 6 2
    
    4 9 7 1 2 2 13 3 15
    
    9 2 3
    
    14 6 1 15 12 15 8 2 15
    
    10 5 7
    
    13 3 3 2 12 11 3 7 13 14

Output

    2
    0
    1
    3
    5
    7
    0","def count_beautiful_pairs(test_cases):
    results = []
 
    for n, x, y, arr in test_cases:
        count = 0
        residue_map = {}
 
        for num in arr:
            # Calculate the required residues for the current number
            r_x = (-num) % x
            r_y = num % y
 
            # Count the pairs that satisfy both conditions
            count += residue_map.get((r_x, r_y), 0)
 
            # Update the residue map with the current number's residues
            current_key = (num % x, num % y)
            residue_map[current_key] = residue_map.get(current_key, 0) + 1
 
        results.append(count)
 
    return results
 
 
# Input Reading
import sys
input = sys.stdin.read
data = input().split()
 
# Parse input
t = int(data[0])
index = 1
test_cases = []
 
for _ in range(t):
    n, x, y = map(int, data[index:index+3])
    index += 3
    arr = list(map(int, data[index:index+n]))
    index += n
    test_cases.append((n, x, y, arr))
 
# Solve and output results
results = count_beautiful_pairs(test_cases)
print(""\n"".join(map(str, results)))",2,True,False,True,True,True,False,True,True,True,True,True,False,False,False
1954_B,1954_B_turon00_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"Let's call an array a beautiful if you can make all its elements the same by
using the following operation an arbitrary number of times (possibly, zero):

  * choose an index i (2 \le i \le |a| - 1 ) such that a_{i - 1} = a_{i + 1} , and replace a_i with a_{i - 1} . 

You are given a beautiful array a_1, a_2, \dots, a_n . What is the minimum
number of elements you have to remove from it in order for it to stop being
beautiful? Swapping elements is prohibited. If it is impossible to do so, then
output -1.

Input

The first line contains a single integer t (1 \le t \le 10^4 ) — the number of
test cases.

The first line of each test case contains a single integer n (1 \le n \le 3
\cdot 10^5 ).

The second line contains n integers a_1, a_2, \dots, a_n (1 \le a_i \le n ).

Additional constraints on the input:

  * in every test case, the given array a is beautiful; 
  * the sum of n over all test cases does not exceed 3 \cdot 10^5 . 

Output

For each test case, output a single integer — the minimum number of elements
you have to remove from the array a in order for it to stop being beautiful.
If it is impossible, then output -1.

Example

Input

    4
    
    3
    
    2 2 2
    
    5
    
    1 2 1 2 1
    
    1
    
    1
    
    7
    
    3 3 3 5 3 3 3

Output

    -1
    1
    -1
    3
    
Note

In the first testcase, it is impossible to modify the array in such a way that
it stops being beautiful. An array consisting of identical numbers will remain
beautiful no matter how many numbers we remove from it.

In the second testcase, you can remove the number at the index 5 , for
example.

The resulting array will be [1, 2, 1, 2] . Let's check if it is beautiful. Two
operations are available:

  * Choose i = 2 : the array becomes [1, 1, 1, 2] . No more operations can be applied to it, and the numbers are not all the same. 
  * Choose i = 3 instead: the array becomes [1, 2, 2, 2] . No more operations can be applied to it either, and the numbers are still not all the same. 

Thus, the array [1, 2, 1, 2] is not beautiful.

In the fourth testcase, you can remove the first three elements, for example.
The resulting array [5, 3, 3, 3] is not beautiful.","import math
import os
import random
import re
import sys
 
t = int(input())
for _ in range(t):
    n=int(input())
 
    a = list(map(int,input().strip().split()))
    tmp = a[0]
    aa = set(a)
    if len(aa)==1:print(-1)
    cnt = 0
    ans = n
 
    for i in range(n):
        if a[i]==tmp:
            cnt+=1
        else:
            ans = min(ans,cnt)
            cnt = 0
 
    ans = min(ans,cnt)
    print(ans)",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1928_C,1928_C_DevK01_12.50%,codeforces2024,human,qwen2p5-72b-instruct,"In a well-known school, a physical education lesson took place. As usual,
everyone was lined up and asked to settle in ""the first–k -th"" position.

As is known, settling in ""the first–k -th"" position occurs as follows: the
first k people have numbers 1, 2, 3, \ldots, k , the next k - 2 people have
numbers k - 1, k - 2, \ldots, 2 , the next k people have numbers 1, 2, 3,
\ldots, k , and so on. Thus, the settling repeats every 2k - 2 positions.
Examples of settling are given in the ""Note"" section.

The boy Vasya constantly forgets everything. For example, he forgot the number
k described above. But he remembers the position he occupied in the line, as
well as the number he received during the settling. Help Vasya understand how
many natural numbers k fit under the given constraints.

Note that the settling exists if and only if k > 1 . In particular, this means
that the settling does not exist for k = 1 .

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \leq t \leq 100 ) — the number of test cases. This is followed by
the description of the test cases.

The only line of each test case contains two integers n and x (1 \le x < n \le
10^9 ) — Vasya's position in the line and the number Vasya received during the
settling.

Output

For each test case, output a single integer — the number of different k that
fit under the given constraints.

It can be proven that under the given constraints, the answer is finite.

Example

Input

    5
    
    10 2
    
    3 1
    
    76 4
    
    100 99
    
    1000000000 500000000

Output

    4
    1
    9
    0
    1
    
Note

In the first test case, k equals 2, 3, 5, 6 are suitable.

An example of settling for these k :

k / №| 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10   
---|---|---|---|---|---|---|---|---|---|---  
2 | 1 | 2 | 1 | 2 | 1 | 2 | 1 | 2 | 1 | 2   
3 | 1 | 2 | 3 | 2 | 1 | 2 | 3 | 2 | 1 | 2   
5 | 1 | 2 | 3 | 4 | 5 | 4 | 3 | 2 | 1 | 2   
6 | 1 | 2 | 3 | 4 | 5 | 6 | 5 | 4 | 3 | 2   
  
In the second test case, k = 2 is suitable.","import math
def factors(q,x):
    M=[]
    w=math.sqrt(q)
    if w==w//1 and w>=x-1:
        M+=[w]
    for i in range(1,int(w//1)):
        if q%i==0:
            if i>=x-1:
                M+=[i]
            if (q//i)>=x-1:
                M+=[q//i]
    return M
 
t=int(input())
for _ in range(t):
    L=list(map(int, input().split()))
    n=L[0]
    x=L[1]
    ans=0
    y=(n+x)
    if y%2!=0:
        print(0)
        continue
    else:
        L1=factors((y-2)//2,x)
        if n>=3*x-2:
            L1+=factors((n-x)//2,x)
        L1=list(set(L1))
        print(len(L1))
        continue",2,False,False,False,True,False,True,True,True,False,True,False,True,True,True
1948_E,1948_E_123gjweq2_20.00%,codeforces2024,human,qwen2p5-72b-instruct,"You are given two integers, n and k . There is a graph on n vertices, numbered
from 1 to n , which initially has no edges.

You have to assign each vertex an integer; let a_i be the integer on the
vertex i . All a_i should be distinct integers from 1 to n .

After assigning integers, for every pair of vertices (i, j) , you add an edge
between them if |i - j| + |a_i - a_j| \le k .

Your goal is to create a graph which can be partitioned into the minimum
possible (for the given values of n and k ) number of cliques. Each vertex of
the graph should belong to exactly one clique. Recall that a clique is a set
of vertices such that every pair of vertices in it are connected with an edge.

Since BledDest hasn't really brushed his programming skills up, he can't solve
the problem ""given a graph, partition it into the minimum number of cliques"".
So we also ask you to print the partition itself.

Input

The first line contains one integer t (1 \le t \le 1600 ) — the number of test
cases.

Each test case consists of one line containing two integers n and k (2 \le n
\le 40 ; 1 \le k \le 2n ).

Output

For each test case, print three lines:

  * the first line should contain n distinct integers a_1, a_2, \dots, a_n (1 \le a_i \le n ) — the values you assign to the vertices; 
  * the second line should contain one integer q (1 \le q \le n ) — the number of cliques you partition the graph into; 
  * the third line should contain n integers c_1, c_2, \dots, c_n (1 \le c_i \le q ) — the partition of the graph into cliques. Where two vertices u and v are in the same clique if c_u = c_v . 

If there are multiple answers, print any of them.

Example

Input

    3
    
    2 3
    
    5 4
    
    8 16

Output

    2 1
    1
    1 1
    3 1 5 2 4
    2
    1 1 2 1 2
    1 2 3 4 5 6 7 8
    1
    1 1 1 1 1 1 1 1","from math import ceil
 
def thing(n, k):
	cliques = ceil(n / k)
	arr = [0] * n
	cliquess = [0] * n
 
	def make_array(left, right, clique):
		small_element = left + 1
		big_element = right + 1
		mid = (big_element - small_element) // 2
		not_mid = (right - left + 1) - mid
		for i in range(mid):
			arr[left + i] = small_element + i
			cliquess[left + i] = clique
 
		for i in range(not_mid):
			arr[left + mid + i] = big_element - i
			cliquess[left + mid + i] = clique
 
 
 
	for i in range(cliques):
		make_array(i * k, min((i + 1) * k - 1, n - 1), i + 1)
 
	print(*arr)
	print(cliques)
	print(*cliquess)
 
testcases = range(int(input()))
 
 
for case in testcases:
	n, k = [int(i) for i in input().split("" "")]
	thing(n, k)",2,False,False,False,True,False,False,False,True,False,False,False,True,True,True
1932_C,1932_C__rahul11__6.25%,codeforces2024,human,qwen2p5-72b-instruct,"You are given an array a of length n , a positive integer m , and a string of
commands of length n . Each command is either the character 'L' or the
character 'R'.

Process all n commands in the order they are written in the string s .
Processing a command is done as follows:

  * First, output the remainder of the product of all elements of the array a when divided by m . 
  * Then, if the command is 'L', remove the leftmost element from the array a , if the command is 'R', remove the rightmost element from the array a . 

Note that after each move, the length of the array a decreases by 1 , and
after processing all commands, it will be empty.

Write a program that will process all commands in the order they are written
in the string s (from left to right).

Input

The first line contains an integer t (1 \le t \le 10^4 ) — the number of test
cases in the input. Then descriptions of t test cases follow.

Each test case of the input is given by three lines.

The first line contains two integers n and m (1 \le n \le 2\cdot10^5, 1 \le m
\le 10^4 ) — the initial length of the array a and the value to take the
remainder by.

The second line contains n integers a_1, a_2, \dots, a_n (1 \le a_i \le 10^4 )
— the elements of the array a .

The third line contains a string s consisting of n characters 'L' and 'R'.

It is guaranteed that the sum of the values of n for all test cases in a test
does not exceed 2\cdot10^5 .

Output

For each test case, output n integers b_1, b_2, \dots, b_n , where b_i is the
remainder when dividing the product of all elements of the current state of
the array a by m at the beginning of the execution of the i -th command.

Example

Input

    4
    
    4 6
    
    3 1 4 2
    
    LRRL
    
    5 1
    
    1 1 1 1 1
    
    LLLLL
    
    6 8
    
    1 2 3 4 5 6
    
    RLLLRR
    
    1 10000
    
    10000
    
    R

Output

    0 2 4 1 
    0 0 0 0 0 
    0 0 0 4 4 4 
    0 
    
Note

In the first test case of the example:

  * 3 \cdot 1 \cdot 4 \cdot 2 \bmod 6 = 24 \bmod 6 = 0 ;
  * s_1 = \text{L} , so we remove the first element and get the array [1, 4, 2] ;
  * 1 \cdot 4 \cdot 2 \bmod 6 = 8 \bmod 6 = 2 ;
  * s_2 = \text{R} , so we remove the last element and get the array [1, 4] ;
  * 1 \cdot 4 \bmod 6 = 4 \bmod 6 = 4 ;
  * s_3 = \text{R} , so we remove the last element and get the array [1] ;
  * 1 \bmod 6 = 1 ;
  * s_4 = \text{L} , so we remove the first element and get an empty array.","MOD = 10**9 + 6
for _ in range(int(input())):
	n,m = map(int,input().split())
	arr = (list(map(int,input().split())))
	s = list(input())
	res = [0]*(n)
	ans = 1
	for i in arr:
		ans*=i
	res[0] = (ans % m) % MOD
	# print(res, ans)
	c = 1	
	l = 0
	r = n-1
	for k in range(n-1):
		if s[k] == 'L':
			ans = (((ans // arr[l]))) % MOD
			res[c] = (ans % m) % MOD
 
			l+=1
		else:
			ans = (((ans // arr[r]))) % MOD
			res[c] = (ans % m) % MOD
			r-=1
		c+=1
		# print(res,c, ans)
	print(*res)",2,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1951_B,1951_B_divya2306_100%,codeforces2024,human,qwen2p5-72b-instruct,"[The HU - Shireg Shireg](https://youtu.be/SNCx4n2m5_o)

ඞ

There are n cows participating in a coding tournament. Cow i has a Cowdeforces
rating of a_i (all distinct), and is initially in position i . The tournament
consists of n-1 matches as follows:

  * The first match is between the cow in position 1 and the cow in position 2 . 
  * Subsequently, each match i is between the cow in position i+1 and the winner of match i-1 . 
  * In each match, the cow with the higher Cowdeforces rating wins and proceeds to the next match. 

You are the owner of cow k . For you, winning the tournament is not important;
rather, you want your cow to win in as many matches as possible. As an
acquaintance of the tournament organizers, you can ask them to swap the
position of your cow with another cow only once, or you can choose to do
nothing.

Find the maximum number of wins your cow can achieve.

Input

Each test contains multiple test cases. The first line contains an integer t
(1 \le t \le 10^4 ) — the number of test cases. The description of the test
cases follows.

The first line of each test case contains two integers n and k (2 \le n \le
10^5, 1 \le k \le n ) — the number of cows and your cow's index.

The second line of each test case contains n integers a_1, a_2, \ldots, a_n (1
\le a_i \le 10^9 ) — the Cowdeforces rating of the cows. It is guaranteed that
a_i 's are pairwise different.

It is guaranteed that the sum of n over all test cases does not exceed 10^5 .

Output

For each test case, print one integer: the maximum number of wins cow k can
achieve if you choose to swap (or do nothing) optimally.

Example

Input

    3
    
    6 1
    
    12 10 14 11 8 3
    
    6 5
    
    7 2 727 10 12 13
    
    2 2
    
    1000000000 1

Output

    1
    2
    0
    
Note

In the first test case, it is optimal to do nothing. Let a' be the Cowdeforces
rating of the cows in the original order (with your cow's rating bolded), then

  * Initially, a' = [\mathbf{12}, 10, 14, 11, 8, 3] . 
  * Your cow plays against the cow with Cowdeforces rating 10 and wins. a' = [\mathbf{12}, 14, 11, 8, 3] . 
  * Your cow plays against the cow with Cowdeforces rating 14 and loses. 

In total, your cow wins 1 match.

In the second test case, it is optimal to swap your cow to position 3 . Then,
let a' be the Cowdeforces rating of the cows in the order after the swap.

  * Initially, a' = [7, 2, \mathbf{12}, 10, 727, 13] . 
  * The cow with Cowdeforces rating 7 plays against the cow with Cowdeforces rating 2 and wins. a' = [7, \mathbf{12}, 10, 727, 13] . 
  * The cow with Cowdeforces rating 7 plays against your cow, and your cow wins. a' = [\mathbf{12}, 10, 727, 13] . 
  * Your cow plays against the cow with Cowdeforces rating 10 and wins. a' = [\mathbf{12}, 727, 13] . 
  * Your cow plays against the cow with Cowdeforces rating 727 and loses. 

In total, your cow wins 2 matches.","def win():
	n,k=map(int,input().split())
	a=list(map(int,input().split()))
	wins=0
	for i in range(n):
		if(a[i]>a[k-1]):
			break
		wins+=1
	if(wins>=k):
		print(wins-1)
		return
	win_with_swap=wins+1
	for i in range(win_with_swap,k-1):
		if(a[i]>a[k-1]):
			break
		win_with_swap+=1
	print(max(wins-1,win_with_swap-wins-1+(wins!=0)))
if __name__ == ""__main__"":
    t = int(input())
for _ in range(t):
	win()",2,True,False,False,True,False,False,False,False,False,False,False,False,True,True
1968_A,1968_A_kl80036_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"You are given an integer x . Your task is to find any integer y (1\le y<x)
such that \gcd(x,y)+y is maximum possible.

Note that if there is more than one y which satisfies the statement, you are
allowed to find any.

\gcd(a,b) is the Greatest Common Divisor of a and b . For example, \gcd(6,4)=2
.

Input

The first line contains a single integer t (1 \le t \le 1000 ) — the number of
test cases.

Each of the following t lines contains a single integer x (2 \le x \le 1000 ).

Output

For each test case, output any y (1 \le y < x ), which satisfies the
statement.

Example

Input

    7
    
    10
    
    7
    
    21
    
    100
    
    2
    
    1000
    
    6

Output

    5
    6
    18
    98
    1
    750
    3","for i in range(int(input())):
    x=int(input())
    y=x//2
    print(y)",2,False,False,False,True,False,True,True,False,False,False,False,True,True,True
1948_A,1948_A_AmanBabuHemant_0.00%,codeforces2024,human,qwen2p5-72b-instruct,"You are given an integer n .

Your task is to build a string of uppercase Latin letters. There must be
exactly n special characters in this string. Let's call a character special if
it is equal to exactly one of its neighbors.

For example, there are 6 special characters in the AAABAACC string (at
positions: 1 , 3 , 5 , 6 , 7 and 8 ).

Print any suitable string or report that there is no such string.

Input

The first line contains a single integer t (1 \le t \le 50 ) — the number of
test cases.

The only line of each test case contains a single integer n (1 \le n \le 50 ).

Output

For each test case, print the answer as follows:

  * if there is no suitable string, print one line containing the string NO; 
  * otherwise, print two lines. The first line should contain the string YES; on the second line print a string of length at most 200  — the answer itself (it can be shown that if some answers exist, then there is an answer of length at most 200 ). If there are several solutions, print any of them. 

Example

Input

    3
    
    6
    
    1
    
    2

Output

    YES
    AAABAACC
    NO
    YES
    MM","t = int(input())
 
for _ in range(t):
    n = int(input())
    if n % 2:
        print(""NO"")
    else:
        s = ""110""*(n//2)
        if len(s) < 200:
            print(""YES"")
            print(s)
        else:
            print(""NO"")",2,False,False,False,True,False,True,False,False,False,False,False,True,True,True
1945_A,1945_A_Guzal_100%,codeforces2024,human,qwen2p5-72b-instruct,"The organizing committee plans to take the participants of the Olympiad on a
hike after the tour. Currently, the number of tents needed to be taken is
being calculated. It is known that each tent can accommodate up to 3 people.

Among the participants, there are a introverts, b extroverts, and c
universals:

  * Each introvert wants to live in a tent alone. Thus, a tent with an introvert must contain exactly one person — only the introvert himself. 
  * Each extrovert wants to live in a tent with two others. Thus, the tent with an extrovert must contain exactly three people. 
  * Each universal is fine with any option (living alone, with one other person, or with two others). 

The organizing committee respects the wishes of each participant very much, so
they want to fulfill all of them.

Tell us the minimum number of tents needed to be taken so that all
participants can be accommodated according to their preferences. If it is
impossible to accommodate the participants in a way that fulfills all the
wishes, output -1 .

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \le t \le 10^4 ) — the number of test cases. This is followed by
the descriptions of the test cases.

Each test case is described by a single line containing three integers a , b ,
c (0 \le a, b, c \le 10^9 ) — the number of introverts, extroverts, and
universals, respectively.

Output

For each test case, output a single integer — the minimum number of tents, or
-1 if it is impossible to accommodate the participants.

Example

Input

    10
    
    1 2 3
    
    1 4 1
    
    1 4 2
    
    1 1 1
    
    1 3 2
    
    19 7 18
    
    0 0 0
    
    7 0 0
    
    0 24 0
    
    1000000000 1000000000 1000000000

Output

    3
    -1
    3
    -1
    3
    28
    0
    7
    8
    1666666667
    
Note

In the first test case, 1 tent will be given to the introverts, 1 tent will be
shared by two extroverts and one universal, and the last tent will be shared
by two universals. In total, 3 tents are needed.

In the second test case, three extroverts will take 1 tent, and 1 tent will be
taken by an introvert. Then, one extrovert and one universal will be left.
This extrovert will not be able to live with two others.","n=int(input())
for i in range(n):
    a, b, c = map(int, input().split())
    k=0
    if (b%3!=0 and b%3+c<3): print(-1)
    else:
        k+=a+(b+c)//3
        if (b+c)%3!=0: k+=1
        print(k)",2,True,False,False,True,False,True,True,True,False,True,False,True,True,True
1928_C,1928_C_Redpanda_x_100%,codeforces2024,human,qwen2p5-72b-instruct,"In a well-known school, a physical education lesson took place. As usual,
everyone was lined up and asked to settle in ""the first–k -th"" position.

As is known, settling in ""the first–k -th"" position occurs as follows: the
first k people have numbers 1, 2, 3, \ldots, k , the next k - 2 people have
numbers k - 1, k - 2, \ldots, 2 , the next k people have numbers 1, 2, 3,
\ldots, k , and so on. Thus, the settling repeats every 2k - 2 positions.
Examples of settling are given in the ""Note"" section.

The boy Vasya constantly forgets everything. For example, he forgot the number
k described above. But he remembers the position he occupied in the line, as
well as the number he received during the settling. Help Vasya understand how
many natural numbers k fit under the given constraints.

Note that the settling exists if and only if k > 1 . In particular, this means
that the settling does not exist for k = 1 .

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \leq t \leq 100 ) — the number of test cases. This is followed by
the description of the test cases.

The only line of each test case contains two integers n and x (1 \le x < n \le
10^9 ) — Vasya's position in the line and the number Vasya received during the
settling.

Output

For each test case, output a single integer — the number of different k that
fit under the given constraints.

It can be proven that under the given constraints, the answer is finite.

Example

Input

    5
    
    10 2
    
    3 1
    
    76 4
    
    100 99
    
    1000000000 500000000

Output

    4
    1
    9
    0
    1
    
Note

In the first test case, k equals 2, 3, 5, 6 are suitable.

An example of settling for these k :

k / №| 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10   
---|---|---|---|---|---|---|---|---|---|---  
2 | 1 | 2 | 1 | 2 | 1 | 2 | 1 | 2 | 1 | 2   
3 | 1 | 2 | 3 | 2 | 1 | 2 | 3 | 2 | 1 | 2   
5 | 1 | 2 | 3 | 4 | 5 | 4 | 3 | 2 | 1 | 2   
6 | 1 | 2 | 3 | 4 | 5 | 6 | 5 | 4 | 3 | 2   
  
In the second test case, k = 2 is suitable.","def divisors(n):
    # get factors and their counts
    factors = {}
    nn = n
    i = 2
    while i*i <= nn:
        while nn % i == 0:
            factors[i] = factors.get(i, 0) + 1
            nn //= i
        i += 1
    if nn > 1:
        factors[nn] = factors.get(nn, 0) + 1
 
    primes = list(factors.keys())
 
    # generates factors from primes[k:] subset
    def generate(k):
        if k == len(primes):
            yield 1
        else:
            rest = generate(k+1)
            prime = primes[k]
            for factor in rest:
                prime_to_i = 1
                # prime_to_i iterates prime**i values, i being all possible exponents
                for _ in range(factors[prime] + 1):
                    yield factor * prime_to_i
                    prime_to_i *= prime
 
    # in python3, `yield from generate(0)` would also work
    for factor in generate(0):
        yield factor
 
for _  in range(int(input())):
    # n = int(input())
    n, x = map(int, input().split())
    # arr = list(map(int, input().split()))
 
    ans = 1
 
    h = n-x
    ans = set(k for k in divisors(h) if not k%2 and k/2+1 >= x) # divisors of h >=  max(x, 2)
 
    # print(list(divisors(h)))
 
    ans2 = set()
    if x!=1:
        h = n + x-2
        ans2 = set(k for k in divisors(h) if not k%2 and k/2+1 >= x)
 
    # for f in sorted(ans):
    #     print(f//2+1, end='\t')
    # print()
 
    # print(sorted(ans))
    # print(sorted(ans2))
    ans = ans.union(ans2)
    print(len(ans))
    # print()",2,True,False,False,False,False,True,True,True,False,False,False,False,False,False
